No, Freq(Hz), Ampt_Trace1(dBm), Ampt_Trace2(dBm), Ampt_Trace3(dBm), Ampt_Trace4(dBm), Ampt_Trace5(dBm), Loc
365, 365743585, -53.90, -52.72, -54.81, 0.00, 0.00,(0 0)
366, 366744486, -53.35, -52.00, -54.46, 0.00, 0.00,(0 0)
367, 367745387, -53.93, -52.22, -54.66, 0.00, 0.00,(0 0)
368, 368746288, -53.90, -52.62, -54.85, 0.00, 0.00,(0 0)
369, 369747189, -53.97, -53.12, -55.38, 0.00, 0.00,(0 0)
370, 370748090, -54.24, -52.87, -54.98, 0.00, 0.00,(0 0)
371, 371748991, -53.40, -52.48, -54.98, 0.00, 0.00,(0 0)
372, 372749892, -53.58, -52.69, -54.97, 0.00, 0.00,(0 0)
373, 373750793, -53.74, -52.71, -55.23, 0.00, 0.00,(0 0)
374, 374751693, -54.71, -53.80, -55.92, 0.00, 0.00,(0 0)
375, 375752594, -54.97, -53.64, -55.69, 0.00, 0.00,(0 0)
376, 376753495, -55.11, -53.59, -55.72, 0.00, 0.00,(0 0)
377, 377754396, -54.44, -53.60, -55.59, 0.00, 0.00,(0 0)
378, 378755297, -54.31, -53.47, -55.89, 0.00, 0.00,(0 0)
379, 379756198, -55.62, -54.64, -56.70, 0.00, 0.00,(0 0)
380, 380757099, -55.20, -54.74, -56.70, 0.00, 0.00,(0 0)
381, 381758000, -55.52, -54.78, -56.77, 0.00, 0.00,(0 0)
382, 382758901, -55.84, -54.82, -56.73, 0.00, 0.00,(0 0)
383, 383759802, -55.47, -54.60, -56.65, 0.00, 0.00,(0 0)
384, 384760702, -55.64, -54.54, -56.51, 0.00, 0.00,(0 0)
385, 385761603, -55.03, -54.58, -56.62, 0.00, 0.00,(0 0)
386, 386762504, -55.55, -54.01, -56.57, 0.00, 0.00,(0 0)
387, 387763405, -55.19, -53.44, -56.23, 0.00, 0.00,(0 0)
388, 388764306, -55.19, -53.82, -56.28, 0.00, 0.00,(0 0)
389, 389765207, -54.65, -53.19, -55.65, 0.00, 0.00,(0 0)
390, 390766108, -54.29, -53.69, -55.74, 0.00, 0.00,(0 0)
391, 391767009, -55.07, -53.90, -55.96, 0.00, 0.00,(0 0)
392, 392767910, -55.67, -53.94, -56.07, 0.00, 0.00,(0 0)
393, 393768811, -55.36, -54.05, -56.19, 0.00, 0.00,(0 0)
394, 394769711, -55.04, -53.98, -56.12, 0.00, 0.00,(0 0)
395, 395770612, -52.79, -52.10, -54.84, 0.00, 0.00,(0 0)
396, 396771513, -47.31, -43.09, -48.55, 0.00, 0.00,(0 0)
397, 397772414, -49.27, -46.81, -51.88, 0.00, 0.00,(0 0)
398, 398773315, -54.48, -53.78, -55.60, 0.00, 0.00,(0 0)
399, 399774216, -54.47, -51.49, -56.01, 0.00, 0.00,(0 0)
400, 400775117, -55.44, -50.03, -56.30, 0.00, 0.00,(0 0)
401, 401776018, -55.72, -54.23, -56.34, 0.00, 0.00,(0 0)
402, 402776919, -55.25, -54.42, -56.30, 0.00, 0.00,(0 0)
403, 403777820, -55.34, -54.34, -56.40, 0.00, 0.00,(0 0)
404, 404778720, -55.70, -54.22, -56.44, 0.00, 0.00,(0 0)
405, 405779621, -55.97, -43.70, -56.61, 0.00, 0.00,(0 0)
406, 406780522, -56.09, -21.82, -56.63, 0.00, 0.00,(0 0)
407, 407781423, -56.08, -29.10, -56.80, 0.00, 0.00,(0 0)
408, 408782324, -55.71, -45.13, -57.02, 0.00, 0.00,(0 0)
409, 409783225, -55.76, -21.22, -57.04, 0.00, 0.00,(0 0)
410, 410784126, -55.97, -27.19, -56.93, 0.00, 0.00,(0 0)
411, 411785027, -55.86, -29.37, -56.94, 0.00, 0.00,(0 0)
412, 412785928, -56.10, -25.66, -57.25, 0.00, 0.00,(0 0)
413, 413786829, -56.72, -26.75, -57.43, 0.00, 0.00,(0 0)
414, 414787729, -56.34, -50.03, -57.49, 0.00, 0.00,(0 0)
415, 415788630, -56.19, -55.58, -57.42, 0.00, 0.00,(0 0)
416, 416789531, -56.28, -55.41, -57.35, 0.00, 0.00,(0 0)
417, 417790432, -57.30, -55.69, -57.66, 0.00, 0.00,(0 0)
418, 418791333, -56.67, -55.48, -57.60, 0.00, 0.00,(0 0)
419, 419792234, -57.17, -55.77, -57.88, 0.00, 0.00,(0 0)
420, 420793135, -57.30, -56.19, -57.97, 0.00, 0.00,(0 0)
421, 421794036, -57.11, -56.21, -58.16, 0.00, 0.00,(0 0)
422, 422794937, -57.18, -56.17, -58.30, 0.00, 0.00,(0 0)
423, 423795838, -56.98, -52.08, -58.36, 0.00, 0.00,(0 0)
424, 424796738, -58.19, -54.94, -58.28, 0.00, 0.00,(0 0)
425, 425797639, -56.42, -56.02, -57.94, 0.00, 0.00,(0 0)
426, 426798540, -57.01, -55.54, -58.10, 0.00, 0.00,(0 0)
427, 427799441, -56.94, -55.39, -58.07, 0.00, 0.00,(0 0)
428, 428800342, -57.43, -54.82, -57.92, 0.00, 0.00,(0 0)
429, 429801243, -57.40, -55.35, -57.79, 0.00, 0.00,(0 0)
430, 430802144, -55.18, -54.38, -57.11, 0.00, 0.00,(0 0)
431, 431803045, -56.40, -54.40, -56.93, 0.00, 0.00,(0 0)
432, 432803946, -56.22, -51.94, -56.86, 0.00, 0.00,(0 0)
433, 433804847, -56.41, -54.11, -57.25, 0.00, 0.00,(0 0)
434, 434805747, -56.23, -52.74, -57.63, 0.00, 0.00,(0 0)
435, 435806648, -56.20, -49.57, -57.64, 0.00, 0.00,(0 0)
436, 436807549, -56.58, -51.66, -57.57, 0.00, 0.00,(0 0)
437, 437808450, -56.38, -50.01, -57.19, 0.00, 0.00,(0 0)
438, 438809351, -56.69, -54.82, -57.14, 0.00, 0.00,(0 0)
439, 439810252, -55.79, -55.10, -57.27, 0.00, 0.00,(0 0)
440, 440811153, -57.03, -55.10, -57.18, 0.00, 0.00,(0 0)
441, 441812054, -56.10, -53.77, -57.56, 0.00, 0.00,(0 0)
442, 442812955, -56.38, -52.95, -57.18, 0.00, 0.00,(0 0)
443, 443813856, -56.79, -55.37, -57.49, 0.00, 0.00,(0 0)
444, 444814756, -55.88, -55.17, -57.26, 0.00, 0.00,(0 0)
445, 445815657, -55.53, -44.95, -57.19, 0.00, 0.00,(0 0)
446, 446816558, -56.68, -52.18, -57.31, 0.00, 0.00,(0 0)
447, 447817459, -56.53, -47.97, -57.74, 0.00, 0.00,(0 0)
448, 448818360, -56.32, -51.90, -57.77, 0.00, 0.00,(0 0)
449, 449819261, -56.66, -52.46, -58.19, 0.00, 0.00,(0 0)
450, 450820162, -57.28, -55.57, -58.17, 0.00, 0.00,(0 0)
451, 451821063, -57.43, -55.46, -58.10, 0.00, 0.00,(0 0)
452, 452821964, -56.53, -55.84, -57.93, 0.00, 0.00,(0 0)
453, 453822865, -56.71, -55.77, -57.73, 0.00, 0.00,(0 0)
454, 454823766, -57.26, -55.91, -58.15, 0.00, 0.00,(0 0)
455, 455824666, -57.41, -56.21, -58.40, 0.00, 0.00,(0 0)
456, 456825567, -57.23, -56.37, -58.70, 0.00, 0.00,(0 0)
457, 457826468, -57.30, -56.39, -58.36, 0.00, 0.00,(0 0)
458, 458827369, -57.33, -56.25, -58.63, 0.00, 0.00,(0 0)
459, 459828270, -56.58, -55.97, -58.21, 0.00, 0.00,(0 0)
460, 460829171, -56.94, -56.04, -57.93, 0.00, 0.00,(0 0)
461, 461830072, -56.96, -55.40, -57.96, 0.00, 0.00,(0 0)
462, 462830973, -57.17, -56.28, -58.34, 0.00, 0.00,(0 0)
463, 463831874, -57.46, -56.60, -58.47, 0.00, 0.00,(0 0)
464, 464832775, -57.65, -56.51, -58.56, 0.00, 0.00,(0 0)
465, 465833675, -57.92, -56.29, -58.49, 0.00, 0.00,(0 0)
466, 466834576, -57.04, -56.16, -58.32, 0.00, 0.00,(0 0)
467, 467835477, -57.62, -56.64, -58.66, 0.00, 0.00,(0 0)
468, 468836378, -58.55, -57.32, -59.41, 0.00, 0.00,(0 0)
469, 469837279, -59.00, -57.92, -60.01, 0.00, 0.00,(0 0)
470, 470838180, -59.65, -58.15, -60.22, 0.00, 0.00,(0 0)
471, 471839081, -59.21, -53.68, -60.23, 0.00, 0.00,(0 0)
472, 472839982, -58.70, -57.97, -60.05, 0.00, 0.00,(0 0)
473, 473840883, -59.12, -57.90, -60.19, 0.00, 0.00,(0 0)
474, 474841784, -59.07, -58.14, -60.20, 0.00, 0.00,(0 0)
475, 475842684, -58.99, -58.03, -60.12, 0.00, 0.00,(0 0)
476, 476843585, -58.66, -57.83, -59.86, 0.00, 0.00,(0 0)
477, 477844486, -58.61, -57.55, -59.46, 0.00, 0.00,(0 0)
478, 478845387, -57.82, -56.73, -59.08, 0.00, 0.00,(0 0)
479, 479846288, -57.43, -56.32, -58.39, 0.00, 0.00,(0 0)
480, 480847189, -57.33, -55.93, -57.99, 0.00, 0.00,(0 0)
481, 481848090, -56.24, -55.40, -57.49, 0.00, 0.00,(0 0)
482, 482848991, -54.84, -53.51, -55.99, 0.00, 0.00,(0 0)
483, 483849892, -53.59, -52.51, -54.74, 0.00, 0.00,(0 0)
484, 484850793, -53.81, -52.82, -55.28, 0.00, 0.00,(0 0)
485, 485851693, -53.64, -48.86, -54.57, 0.00, 0.00,(0 0)
486, 486852594, -43.58, -41.33, -47.11, 0.00, 0.00,(0 0)
487, 487853495, -34.62, -32.54, -39.41, 0.00, 0.00,(0 0)
488, 488854396, -41.30, -37.84, -47.94, 0.00, 0.00,(0 0)
489, 489855297, -53.74, -40.42, -56.74, 0.00, 0.00,(0 0)
490, 490856198, -56.76, -33.38, -57.77, 0.00, 0.00,(0 0)
491, 491857099, -56.70, -39.46, -58.15, 0.00, 0.00,(0 0)
492, 492858000, -56.71, -42.32, -58.05, 0.00, 0.00,(0 0)
493, 493858901, -56.65, -38.72, -58.11, 0.00, 0.00,(0 0)
494, 494859802, -57.00, -32.95, -58.17, 0.00, 0.00,(0 0)
495, 495860702, -56.85, -38.83, -58.31, 0.00, 0.00,(0 0)
496, 496861603, -57.94, -36.15, -58.54, 0.00, 0.00,(0 0)
497, 497862504, -57.93, -39.83, -58.76, 0.00, 0.00,(0 0)
498, 498863405, -56.82, -48.39, -58.69, 0.00, 0.00,(0 0)
499, 499864306, -58.05, -50.13, -58.82, 0.00, 0.00,(0 0)
500, 500865207, -58.14, -54.90, -58.65, 0.00, 0.00,(0 0)
501, 501866108, -58.02, -56.61, -58.67, 0.00, 0.00,(0 0)
502, 502867009, -58.13, -56.45, -58.83, 0.00, 0.00,(0 0)
503, 503867910, -57.57, -56.94, -58.99, 0.00, 0.00,(0 0)
504, 504868811, -58.25, -56.85, -59.07, 0.00, 0.00,(0 0)
505, 505869711, -58.08, -46.63, -59.10, 0.00, 0.00,(0 0)
506, 506870612, -57.66, -45.41, -59.26, 0.00, 0.00,(0 0)
507, 507871513, -58.90, -53.43, -59.34, 0.00, 0.00,(0 0)
508, 508872414, -58.42, -57.32, -59.20, 0.00, 0.00,(0 0)
509, 509873315, -58.04, -57.20, -59.40, 0.00, 0.00,(0 0)
510, 510874216, -58.54, -57.42, -59.41, 0.00, 0.00,(0 0)
511, 511875117, -58.84, -57.53, -59.53, 0.00, 0.00,(0 0)
512, 512876018, -58.52, -52.58, -59.82, 0.00, 0.00,(0 0)
513, 513876919, -58.37, -42.33, -59.65, 0.00, 0.00,(0 0)
514, 514877820, -58.62, -43.36, -59.53, 0.00, 0.00,(0 0)
515, 515878720, -58.42, -37.90, -59.75, 0.00, 0.00,(0 0)
516, 516879621, -58.69, -44.54, -59.74, 0.00, 0.00,(0 0)
517, 517880522, -58.25, -43.75, -59.38, 0.00, 0.00,(0 0)
518, 518881423, -58.21, -42.46, -59.58, 0.00, 0.00,(0 0)
519, 519882324, -58.03, -48.60, -59.34, 0.00, 0.00,(0 0)
520, 520883225, -58.17, -40.62, -59.45, 0.00, 0.00,(0 0)
521, 521884126, -58.44, -44.14, -59.48, 0.00, 0.00,(0 0)
522, 522885027, -58.67, -47.50, -59.55, 0.00, 0.00,(0 0)
523, 523885928, -58.80, -55.16, -59.80, 0.00, 0.00,(0 0)
524, 524886829, -58.48, -57.49, -59.68, 0.00, 0.00,(0 0)
525, 525887729, -58.22, -57.63, -59.44, 0.00, 0.00,(0 0)
526, 526888630, -57.91, -57.38, -59.44, 0.00, 0.00,(0 0)
527, 527889531, -57.99, -57.32, -59.42, 0.00, 0.00,(0 0)
528, 528890432, -57.98, -57.09, -59.12, 0.00, 0.00,(0 0)
529, 529891333, -52.45, -51.07, -54.33, 0.00, 0.00,(0 0)
530, 530892234, -45.43, -43.58, -46.51, 0.00, 0.00,(0 0)
531, 531893135, -42.40, -42.35, -44.97, 0.00, 0.00,(0 0)
532, 532894036, -46.55, -45.60, -48.33, 0.00, 0.00,(0 0)
533, 533894937, -46.20, -44.67, -47.26, 0.00, 0.00,(0 0)
534, 534895838, -45.55, -44.80, -47.23, 0.00, 0.00,(0 0)
535, 535896738, -49.86, -48.14, -51.20, 0.00, 0.00,(0 0)
536, 536897639, -55.89, -54.88, -57.02, 0.00, 0.00,(0 0)
537, 537898540, -55.43, -55.29, -57.35, 0.00, 0.00,(0 0)
538, 538899441, -56.29, -55.24, -57.11, 0.00, 0.00,(0 0)
539, 539900342, -56.28, -55.35, -57.27, 0.00, 0.00,(0 0)
540, 540901243, -56.38, -55.39, -57.28, 0.00, 0.00,(0 0)
541, 541902144, -53.71, -51.95, -55.47, 0.00, 0.00,(0 0)
542, 542903045, -48.99, -47.86, -50.69, 0.00, 0.00,(0 0)
543, 543903946, -47.87, -45.93, -48.71, 0.00, 0.00,(0 0)
544, 544904847, -46.78, -46.08, -48.60, 0.00, 0.00,(0 0)
545, 545905747, -46.99, -45.77, -48.92, 0.00, 0.00,(0 0)
546, 546906648, -48.00, -46.08, -49.36, 0.00, 0.00,(0 0)
547, 547907549, -50.28, -45.57, -51.57, 0.00, 0.00,(0 0)
548, 548908450, -57.52, -49.35, -58.58, 0.00, 0.00,(0 0)
549, 549909351, -58.71, -55.34, -59.65, 0.00, 0.00,(0 0)
550, 550910252, -58.35, -57.49, -59.78, 0.00, 0.00,(0 0)
551, 551911153, -58.34, -57.69, -59.51, 0.00, 0.00,(0 0)
552, 552912054, -58.48, -57.34, -59.55, 0.00, 0.00,(0 0)
553, 553912955, -54.87, -52.93, -56.05, 0.00, 0.00,(0 0)
554, 554913856, -49.82, -48.44, -51.08, 0.00, 0.00,(0 0)
555, 555914756, -48.50, -47.48, -50.19, 0.00, 0.00,(0 0)
556, 556915657, -50.81, -49.58, -52.04, 0.00, 0.00,(0 0)
557, 557916558, -52.60, -49.88, -52.60, 0.00, 0.00,(0 0)
558, 558917459, -52.28, -49.53, -52.71, 0.00, 0.00,(0 0)
559, 559918360, -51.80, -50.32, -53.93, 0.00, 0.00,(0 0)
560, 560919261, -56.66, -54.36, -58.76, 0.00, 0.00,(0 0)
561, 561920162, -58.50, -55.02, -59.19, 0.00, 0.00,(0 0)
562, 562921063, -59.44, -44.06, -60.74, 0.00, 0.00,(0 0)
563, 563921964, -60.59, -42.59, -60.93, 0.00, 0.00,(0 0)
564, 564922865, -59.62, -53.14, -60.52, 0.00, 0.00,(0 0)
565, 565923766, -55.66, -54.49, -57.60, 0.00, 0.00,(0 0)
566, 566924666, -51.83, -49.87, -52.83, 0.00, 0.00,(0 0)
567, 567925567, -49.38, -47.44, -50.33, 0.00, 0.00,(0 0)
568, 568926468, -48.85, -47.85, -50.66, 0.00, 0.00,(0 0)
569, 569927369, -48.74, -48.04, -50.86, 0.00, 0.00,(0 0)
570, 570928270, -48.61, -47.62, -50.56, 0.00, 0.00,(0 0)
571, 571929171, -49.85, -48.41, -52.29, 0.00, 0.00,(0 0)
572, 572930072, -56.46, -55.29, -58.80, 0.00, 0.00,(0 0)
573, 573930973, -58.61, -54.23, -59.60, 0.00, 0.00,(0 0)
574, 574931874, -58.04, -35.70, -59.46, 0.00, 0.00,(0 0)
575, 575932775, -57.41, -33.90, -59.23, 0.00, 0.00,(0 0)
576, 576933675, -58.31, -38.69, -59.03, 0.00, 0.00,(0 0)
577, 577934576, -55.10, -46.64, -56.25, 0.00, 0.00,(0 0)
578, 578935477, -50.45, -48.50, -51.29, 0.00, 0.00,(0 0)
579, 579936378, -48.58, -46.98, -49.71, 0.00, 0.00,(0 0)
580, 580937279, -48.20, -46.91, -49.79, 0.00, 0.00,(0 0)
581, 581938180, -48.36, -46.71, -49.97, 0.00, 0.00,(0 0)
582, 582939081, -48.94, -47.43, -50.58, 0.00, 0.00,(0 0)
583, 583939982, -52.04, -50.51, -53.47, 0.00, 0.00,(0 0)
584, 584940883, -57.03, -56.23, -58.20, 0.00, 0.00,(0 0)
585, 585941784, -57.72, -56.74, -59.12, 0.00, 0.00,(0 0)
586, 586942684, -57.65, -57.06, -58.95, 0.00, 0.00,(0 0)
587, 587943585, -58.54, -56.99, -59.04, 0.00, 0.00,(0 0)
588, 588944486, -58.23, -56.97, -58.92, 0.00, 0.00,(0 0)
589, 589945387, -51.67, -51.28, -55.27, 0.00, 0.00,(0 0)
590, 590946288, -49.26, -48.14, -50.93, 0.00, 0.00,(0 0)
591, 591947189, -48.28, -47.32, -50.68, 0.00, 0.00,(0 0)
592, 592948090, -48.92, -47.49, -50.70, 0.00, 0.00,(0 0)
593, 593948991, -46.74, -46.12, -49.02, 0.00, 0.00,(0 0)
594, 594949892, -48.33, -46.34, -48.95, 0.00, 0.00,(0 0)
595, 595950793, -51.58, -48.69, -52.38, 0.00, 0.00,(0 0)
596, 596951693, -58.33, -57.55, -59.70, 0.00, 0.00,(0 0)
597, 597952594, -58.87, -58.32, -60.65, 0.00, 0.00,(0 0)
598, 598953495, -59.21, -58.60, -60.56, 0.00, 0.00,(0 0)
599, 599954396, -59.51, -58.82, -60.84, 0.00, 0.00,(0 0)
600, 600955297, -60.34, -58.99, -60.79, 0.00, 0.00,(0 0)
601, 601956198, -60.22, -58.94, -60.96, 0.00, 0.00,(0 0)
602, 602957099, -60.12, -58.94, -61.10, 0.00, 0.00,(0 0)
603, 603958000, -60.10, -59.01, -61.02, 0.00, 0.00,(0 0)
604, 604958901, -59.93, -57.36, -61.03, 0.00, 0.00,(0 0)
605, 605959802, -60.31, -55.82, -61.13, 0.00, 0.00,(0 0)
606, 606960702, -59.95, -59.26, -61.15, 0.00, 0.00,(0 0)
607, 607961603, -59.73, -59.11, -61.19, 0.00, 0.00,(0 0)
608, 608962504, -60.39, -59.25, -61.39, 0.00, 0.00,(0 0)
609, 609963405, -59.86, -59.16, -61.28, 0.00, 0.00,(0 0)
610, 610964306, -60.11, -59.17, -60.97, 0.00, 0.00,(0 0)
611, 611965207, -59.22, -58.57, -60.93, 0.00, 0.00,(0 0)
612, 612966108, -59.86, -58.77, -61.17, 0.00, 0.00,(0 0)
613, 613967009, -59.23, -58.73, -60.95, 0.00, 0.00,(0 0)
614, 614967910, -59.60, -58.61, -60.82, 0.00, 0.00,(0 0)
615, 615968811, -60.25, -58.89, -60.98, 0.00, 0.00,(0 0)
616, 616969711, -59.37, -58.50, -60.62, 0.00, 0.00,(0 0)
617, 617970612, -59.54, -58.23, -60.30, 0.00, 0.00,(0 0)
618, 618971513, -58.79, -57.96, -60.05, 0.00, 0.00,(0 0)
619, 619972414, -59.02, -57.61, -60.06, 0.00, 0.00,(0 0)
620, 620973315, -58.75, -57.84, -59.76, 0.00, 0.00,(0 0)
621, 621974216, -59.19, -57.98, -59.81, 0.00, 0.00,(0 0)
622, 622975117, -59.07, -57.66, -59.74, 0.00, 0.00,(0 0)
623, 623976018, -58.42, -57.29, -59.23, 0.00, 0.00,(0 0)
624, 624976919, -57.59, -57.08, -59.37, 0.00, 0.00,(0 0)
625, 625977820, -58.23, -56.74, -58.77, 0.00, 0.00,(0 0)
626, 626978720, -57.57, -56.69, -58.77, 0.00, 0.00,(0 0)
627, 627979621, -58.73, -56.83, -58.98, 0.00, 0.00,(0 0)
628, 628980522, -57.61, -56.78, -58.92, 0.00, 0.00,(0 0)
629, 629981423, -58.46, -56.88, -59.09, 0.00, 0.00,(0 0)
630, 630982324, -57.99, -56.92, -59.22, 0.00, 0.00,(0 0)
631, 631983225, -57.96, -56.82, -58.85, 0.00, 0.00,(0 0)
632, 632984126, -57.74, -56.67, -58.98, 0.00, 0.00,(0 0)
633, 633985027, -58.36, -57.04, -59.06, 0.00, 0.00,(0 0)
634, 634985928, -58.64, -57.29, -59.42, 0.00, 0.00,(0 0)
635, 635986829, -58.56, -57.60, -59.65, 0.00, 0.00,(0 0)
636, 636987729, -58.40, -57.68, -59.94, 0.00, 0.00,(0 0)
637, 637988630, -58.95, -57.58, -59.77, 0.00, 0.00,(0 0)
638, 638989531, -58.73, -57.85, -59.92, 0.00, 0.00,(0 0)
639, 639990432, -59.02, -57.88, -60.09, 0.00, 0.00,(0 0)
640, 640991333, -58.78, -58.05, -60.02, 0.00, 0.00,(0 0)
641, 641992234, -59.20, -58.44, -60.31, 0.00, 0.00,(0 0)
642, 642993135, -59.57, -58.58, -60.54, 0.00, 0.00,(0 0)
643, 643994036, -59.93, -58.87, -60.70, 0.00, 0.00,(0 0)
644, 644994937, -60.06, -58.85, -60.91, 0.00, 0.00,(0 0)
645, 645995838, -59.64, -58.66, -60.65, 0.00, 0.00,(0 0)
646, 646996738, -59.45, -58.64, -60.66, 0.00, 0.00,(0 0)
647, 647997639, -59.28, -58.26, -60.74, 0.00, 0.00,(0 0)
648, 648998540, -59.91, -58.75, -60.89, 0.00, 0.00,(0 0)
649, 649999441, -60.34, -58.53, -60.59, 0.00, 0.00,(0 0)
650, 651000342, -59.98, -58.73, -60.80, 0.00, 0.00,(0 0)
651, 652001243, -59.97, -58.68, -60.87, 0.00, 0.00,(0 0)
652, 653002144, -59.46, -58.93, -60.92, 0.00, 0.00,(0 0)
653, 654003045, -60.00, -58.79, -61.07, 0.00, 0.00,(0 0)
654, 655003946, -59.75, -58.81, -60.87, 0.00, 0.00,(0 0)
655, 656004847, -59.83, -58.82, -60.82, 0.00, 0.00,(0 0)
656, 657005747, -59.76, -58.83, -61.09, 0.00, 0.00,(0 0)
657, 658006648, -60.69, -58.94, -60.86, 0.00, 0.00,(0 0)
658, 659007549, -60.14, -58.80, -60.86, 0.00, 0.00,(0 0)
659, 660008450, -60.16, -58.74, -60.77, 0.00, 0.00,(0 0)
660, 661009351, -59.54, -58.35, -60.67, 0.00, 0.00,(0 0)
661, 662010252, -60.35, -58.45, -60.55, 0.00, 0.00,(0 0)
662, 663011153, -59.50, -58.16, -60.13, 0.00, 0.00,(0 0)
663, 664012054, -59.54, -58.35, -60.35, 0.00, 0.00,(0 0)
664, 665012955, -58.71, -58.12, -60.30, 0.00, 0.00,(0 0)
665, 666013856, -59.50, -58.12, -60.32, 0.00, 0.00,(0 0)
666, 667014756, -58.65, -57.91, -60.23, 0.00, 0.00,(0 0)
667, 668015657, -58.73, -57.63, -59.63, 0.00, 0.00,(0 0)
668, 669016558, -58.48, -57.76, -59.72, 0.00, 0.00,(0 0)
669, 670017459, -58.97, -57.92, -60.40, 0.00, 0.00,(0 0)
670, 671018360, -59.11, -58.06, -60.22, 0.00, 0.00,(0 0)
671, 672019261, -59.39, -57.78, -60.04, 0.00, 0.00,(0 0)
672, 673020162, -59.15, -58.20, -60.04, 0.00, 0.00,(0 0)
673, 674021063, -59.24, -57.92, -60.28, 0.00, 0.00,(0 0)
674, 675021964, -59.09, -57.52, -59.88, 0.00, 0.00,(0 0)
675, 676022865, -58.63, -57.74, -59.81, 0.00, 0.00,(0 0)
676, 677023766, -59.04, -57.82, -59.86, 0.00, 0.00,(0 0)
677, 678024666, -58.74, -58.00, -60.17, 0.00, 0.00,(0 0)
678, 679025567, -59.62, -58.05, -60.14, 0.00, 0.00,(0 0)
679, 680026468, -58.48, -57.99, -60.17, 0.00, 0.00,(0 0)
680, 681027369, -58.70, -58.10, -60.08, 0.00, 0.00,(0 0)
681, 682028270, -59.35, -58.03, -60.12, 0.00, 0.00,(0 0)
682, 683029171, -59.22, -58.09, -60.17, 0.00, 0.00,(0 0)
683, 684030072, -59.14, -58.31, -60.32, 0.00, 0.00,(0 0)
684, 685030973, -58.61, -58.27, -60.47, 0.00, 0.00,(0 0)
685, 686031874, -59.73, -58.54, -60.79, 0.00, 0.00,(0 0)
686, 687032775, -59.42, -58.58, -60.56, 0.00, 0.00,(0 0)
687, 688033675, -60.27, -58.60, -60.67, 0.00, 0.00,(0 0)
688, 689034576, -60.41, -58.79, -60.82, 0.00, 0.00,(0 0)
689, 690035477, -59.95, -58.61, -60.85, 0.00, 0.00,(0 0)
690, 691036378, -59.90, -58.96, -61.10, 0.00, 0.00,(0 0)
691, 692037279, -59.96, -58.83, -61.23, 0.00, 0.00,(0 0)
692, 693038180, -59.81, -59.04, -61.36, 0.00, 0.00,(0 0)
693, 694039081, -60.52, -59.29, -61.23, 0.00, 0.00,(0 0)
694, 695039982, -59.68, -59.05, -61.06, 0.00, 0.00,(0 0)
695, 696040883, -59.93, -59.24, -61.29, 0.00, 0.00,(0 0)
696, 697041784, -60.15, -59.36, -61.32, 0.00, 0.00,(0 0)
697, 698042684, -60.33, -59.26, -61.27, 0.00, 0.00,(0 0)
698, 699043585, -59.83, -59.25, -61.35, 0.00, 0.00,(0 0)
699, 700044486, -60.42, -59.16, -61.17, 0.00, 0.00,(0 0)
700, 701045387, -60.09, -59.12, -61.12, 0.00, 0.00,(0 0)
701, 702046288, -60.96, -59.38, -61.29, 0.00, 0.00,(0 0)
702, 703047189, -60.77, -59.28, -61.56, 0.00, 0.00,(0 0)
703, 704048090, -60.31, -53.83, -61.62, 0.00, 0.00,(0 0)
704, 705048991, -60.37, -48.26, -61.22, 0.00, 0.00,(0 0)
705, 706049892, -60.41, -53.91, -61.34, 0.00, 0.00,(0 0)
706, 707050793, -60.36, -56.63, -60.97, 0.00, 0.00,(0 0)
707, 708051693, -59.85, -57.38, -60.98, 0.00, 0.00,(0 0)
708, 709052594, -60.41, -53.31, -61.19, 0.00, 0.00,(0 0)
709, 710053495, -60.20, -52.30, -60.80, 0.00, 0.00,(0 0)
710, 711054396, -60.30, -50.36, -60.87, 0.00, 0.00,(0 0)
711, 712055297, -60.28, -48.29, -60.69, 0.00, 0.00,(0 0)
712, 713056198, -59.95, -48.40, -60.78, 0.00, 0.00,(0 0)
713, 714057099, -59.29, -55.86, -60.89, 0.00, 0.00,(0 0)
714, 715058000, -59.86, -56.72, -60.55, 0.00, 0.00,(0 0)
715, 716058901, -59.48, -57.46, -60.63, 0.00, 0.00,(0 0)
716, 717059802, -59.25, -57.52, -60.72, 0.00, 0.00,(0 0)
717, 718060702, -60.15, -52.04, -60.40, 0.00, 0.00,(0 0)
718, 719061603, -59.15, -50.88, -60.43, 0.00, 0.00,(0 0)
719, 720062504, -59.80, -51.94, -60.33, 0.00, 0.00,(0 0)
720, 721063405, -59.11, -54.64, -60.31, 0.00, 0.00,(0 0)
721, 722064306, -59.53, -56.28, -60.67, 0.00, 0.00,(0 0)
722, 723065207, -59.27, -58.46, -61.03, 0.00, 0.00,(0 0)
723, 724066108, -59.76, -58.49, -60.52, 0.00, 0.00,(0 0)
724, 725067009, -59.67, -58.73, -60.81, 0.00, 0.00,(0 0)
725, 726067910, -59.48, -58.84, -60.86, 0.00, 0.00,(0 0)
726, 727068811, -59.71, -58.84, -61.09, 0.00, 0.00,(0 0)
727, 728069711, -59.40, -58.76, -60.96, 0.00, 0.00,(0 0)
728, 729070612, -59.82, -58.05, -61.06, 0.00, 0.00,(0 0)
729, 730071513, -60.31, -57.90, -61.18, 0.00, 0.00,(0 0)
730, 731072414, -60.64, -56.92, -61.53, 0.00, 0.00,(0 0)
